,id,popularity,release_date,runtime,title,vote_average,vote_count,director,content,posters
3574,2295,18.077963,"May, 2006",1hr 37min,Clerks II,6.9,398,Kevin Smith,comedy independentfilm aftercreditsstinger duringcreditsstinger calamity dante randall shop send look new horizon   ultimately settle moobys fictional disneymcdonaldsstyle fastfood empire theweinsteincompany viewaskewproduction power come responsibility brianohalloran jeffanderson jasonmewes kevinsmith,https://image.tmdb.org/t/p/w500/cLSW0nW94XT0DmBS69ublcLfQ9c.jpg
3575,71,20.428237,"May, 2000",1hr 50min,Billy Elliot,7.4,750,Stephen Daldry,drama comedy music workersquarter dancingclass strike northernengland scholarship ballet set background 1984 miner strike billy elliot 11 year old boy stumble boxing ring ballet floor face trial triumph strive conquer family set way inner conflict stand toe bbcfilm tigeraspectproduction studiocanal artscouncilofengland workingtitlefilm wt2production inside special talent wait come trick find jamiebell juliewalters jeanheywood stephendaldry,https://image.tmdb.org/t/p/w500/nOr5diUZxphmAD3li9aiILyI28F.jpg
3576,147773,32.14444,"Jun, 2013",1hr 43min,The Way Way Back,7.1,688,Nat Faxon,comedy drama shyness beach bicycle conversation friendship stepfather vacation job neighbor summer teenager waterpark awkwardness course summer break teenager come thank friendship strike park manager foxsearchlightpicture oddlotentertainment sycamorepicture ve liamjame stevecarell tonicollette natfaxon,https://image.tmdb.org/t/p/w500/bHoQ0xjDJ5sJZNca7QyFa6ZeXxg.jpg
3577,16096,3.673566,"Oct, 1991",1hr 34min,House Party 2,4.7,21,Doug McHenry,comedy kidnplay leave neighborhood enter world adulthood high education play attempt rich quick music business kid face challenge college   martinlawrence christophermartin christopherreid dougmchenry,https://image.tmdb.org/t/p/w500/4iKDkzUZtS6vzINfbwYHAb1bNbA.jpg
3578,24266,3.656491,"Mar, 1982",1hr 44min,The Man from Snowy River,6.8,37,George T. Miller,family drama action western romance regret river horse ranch australia brumby brumbie colt stockman clancyoftheoverflow jim craig live 18 year mountain australia father farm death father force low land earn money farm foot kirk douglas play role twin brother not speak year jim father good friend father girl want marry cambridgeproduction story boy suddenly world man challenge girl help man tomburlinson terencedonovan kirkdouglas georgetmiller,https://image.tmdb.org/t/p/w500/1alAfoJf7Pjn0QuwzO9wY7SLQCt.jpg
3579,16508,1.88484,"Mar, 1999",1hr 17min,Doug's 1st Movie,5.4,22,Maurice Joyce,animation family comedy journalism dance daydream friendship pollution cartoon numberintitle kidsandfamily valentine doug pal skeeter set find monster lucky duck lake thing hand blurt monster real waltdisneypicture ll dig doug thomasmchugh frednewman chrisphillips mauricejoyce,https://image.tmdb.org/t/p/w500/hZduJdSSWCkmvnBpNyRaIszubVm.jpg
3580,2895,4.227807,"Oct, 1997",2hr 14min,The Apostle,6.1,38,Robert Duvall,drama christianity coma jealousy radiostation texas apostle minister louisiana forgiveness independentfilm preacher happy life spin control preacher texas change go louisiana start preach radio butchersrunproduction hard soul save robertduvall billybobthornton junecartercash robertduvall,https://image.tmdb.org/t/p/w500/jFCpQF6k1ksC7dLUJBgYvNwwlVe.jpg
3581,15660,3.102862,"Sep, 1981",2hr 9min,Mommie Dearest,6.5,54,Frank Perry,drama ax biography sociopath lawyer mansion docudrama perfection adoptedchild biographical film glamorous lonely star joan crawford take orphan unconventional family happy joan attempt romantic fulfillment sour fire contract mgm studio callous abusive behavior daughter christina pronounced christina leave home take act role find mother presence overshadow paramountpicture mean mother fayedunaway dianascarwid steveforrest frankperry,https://image.tmdb.org/t/p/w500/jsGJWTcoKzr6iL07KZsUDX96Gu7.jpg
3582,59968,15.688439,"Aug, 2011",1hr 30min,Our Idiot Brother,5.9,365,Jesse Peretz,comedy drama brothersisterrelationship sistersisterrelationship familyclan idealist duringcreditsstinger everybody sibling little bit curve come get life sister liz miranda natalie person perennially upbeat brother ne erstwhile organic farmer willingness rely honesty mankind lessthanoptimum strategy tidy troublefree existence ned utterly lack common sense brother girlfriend dump boot farm sister come rescue liz miranda natalie turn housing ne brother unfaile commitment honesty create mess comfortable routine life begin unravel ned family come realize maybe believe trust people ne not idiot theweinsteincompany likelystory bigbeachfilm yukfilm everybody paulrudd elizabethbanks zooeydeschanel jesseperetz,https://image.tmdb.org/t/p/w500/47kXCbmHOjxyW5Ao3oQ2uoheHi9.jpg
3583,323677,22.9951,"Feb, 2016",2hr 14min,Race,7.1,478,Stephen Hopkins,action drama olympicgame biography sport historicalfigure nazigermany racism africanamerican trackandfield base incredible true story jesse owen legendary athletic superstar quest great track field athlete history thrust world stage 1936 olympic face adolf hitler vision aryan supremacy star stephan james jason sudeikis jeremy iron carice van houten william hurt   race enthral film courage determination tolerance friendship inspiring drama man fight olympic legend forecastpicture solofilm jobroproductionsfilmfinance trinityrace incredible true story gold medal champion jesse owens stephanjame jasonsudeikis caricevanhouten stephenhopkin,https://image.tmdb.org/t/p/w500/3pKLVyz6LGQU8xEDhYHSHsfy5Bg.jpg
3584,19848,5.769822,"Apr, 1998",1hr 44min,The Players Club,6.4,14,Ice Cube,drama stripclub stripper dominatrix catfight young single mother diana struggle provide child pay college education end work shoe store meet stripper nearby gentlemen club convince s fast money strip player club diana face danger heartbreak newlinecinema dirty lisarayemccoy dickanthonywilliams judyannelder icecube,https://image.tmdb.org/t/p/w500/zq6D4HBRK6GMaJj4w5n5QsKXkLF.jpg
3585,256274,26.510558,"Aug, 2014",1hr 33min,"As Above, So Below",6.1,766,John Erick Dowdle,horror thriller paris treasure catacombs scientist singinginacar archaeologist lossoffriend subjectivecamera foundfootage thickaccent femalearcheologist burningcar philosophersstone frenchaccent rappinginacar team explorer venture catacomb lie beneath street paris uncover dark secret lie city dead universalpicture legendarypicture brothersdowdleproduction way perditaweek benfeldman edwinhodge johnerickdowdle,https://image.tmdb.org/t/p/w500/oJZSajKLJkoTOzSZQN2ZwRnPwHZ.jpg
3586,235271,7.544515,"Oct, 2014",1hr 45min,Addicted,5.4,63,Bille Woodruff,drama thriller infidelity obsession lie sin interracialrelationship cheatingwife lust attraction deceit temptation hipersexualidad faithfulhusband gallerist risk family flourish career enter affair talented painter slowly lose control life lionsgate codeblackentertainment woman need escape boriskodjoe brandongonzale cameronmills billewoodruff,https://image.tmdb.org/t/p/w500/fAERrD6vvmznDoL99wlgjhSfPcH.jpg
3587,45153,1.126941,"Sep, 1997",1hr 49min,Eve's Bayou,6.1,27,Kasi Lemmons,drama sistersisterrelationship menstruation superstition independentfilm curse motherdaughterrelationship tavern auntniecerelationship fatherdaughterrelationship allblackcast womandirector story set 1962 louisiana big batiste family head charming doctor louis married beautiful roz weakness attractive woman patient day louis flirt married sexy metty mereaux know observe young idealistic daughter eve accident eve forget incident traumatic naivete share secret old sister cisely lie start roll secret hold tear apart jurneesmollett meagangood lynnwhitfield kasilemmon,https://image.tmdb.org/t/p/w500/lVSYTzH2mO46XiBBY5wbZlW6wYT.jpg
3588,284293,35.307577,"Dec, 2014",1hr 39min,Still Alice,7.5,1104,Richard Glatzer,drama mother professor illness alice howland happily marry grow child renowned linguistic professor start forget word receive devastating diagnosis alice family find bond test killerfilm bigindiepicture backupmedia bsmstudio   juliannemoore alecbaldwin kristenstewart richardglatzer,https://image.tmdb.org/t/p/w500/swWRdm3sSgUldf8WUwscQVaQ7cX.jpg
3589,24973,4.079111,"Aug, 1954",2hr 19min,The Egyptian,6.0,11,Michael Curtiz,history drama egypt eighteenthdynasty egypt sinuhe poor orphan brilliant physician friend horemheb appoint service new pharoah sinuhe personal triumph tragedy play large canvas turbulent event 18th dynasty sinuhe draw court intrigue learn answer question seek birth twentiethcenturyfoxfilmcorporation nefer shameless temptress babylon surrender parent hope immortality jeansimmon victormature genetierney michaelcurtiz,https://image.tmdb.org/t/p/w500/vYLY2YIGCWINPSzLg6tBiN6ub7X.jpg
3590,21610,7.058868,"Mar, 1981",1hr 39min,Nighthawks,6.4,86,Bruce Malmuth,action crime thriller international terrorist new york grip panic det sgt deke dasilva universalpictures martinpollproduction theproductioncompany terrorist hold new york grip fear   stallone sylvesterstallone rutgerhauer billydeewilliam brucemalmuth,https://image.tmdb.org/t/p/w500/s7w1jpePao1qqmodug1l60u3FXi.jpg
3591,10283,12.904615,"Jul, 1989",1hr 40min,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,191,Rob Hedden,horror thriller newyork boat mask psychopath highschool sewerage timessquare serialkiller teenager jasonvorhee big apple big trouble indestructible psychofiend jason vorhee hit road new york city shocking return grave diabolical jason ship abroad teenfilled love boat bind new york soon transform ultimate voyage damned terrified victim escape nightmarish maze manhattans subway sewer confront jason final time paramountpicture seanscunninghamfilm horrorinc big apple big trouble kanehodder jensendaggett scottreeve robhedden,https://image.tmdb.org/t/p/w500/o8zLlANBDaPiW3SnDdKLIUd4jQQ.jpg
3592,8346,18.115566,"Feb, 2002",1hr 35min,My Big Fat Greek Wedding,6.2,671,Joel Zwick,comedy drama romance usa parentskidsrelationship greece cultureclash midlifecrisis restaurant badmotherinlaw motherinlaw parentsinlaw soninlaw fatherinlaw patriarch badfatherinlaw greek wedding family xenophobia young greek woman fall love nongreek struggle family accept come term heritage cultural identity homeboxofficehbo playtone goldcirclefilm ontariofilmdevelopmentcorporation mphentertainmentproduction love stay family niavardalos johncorbett lainiekazan joelzwick,https://image.tmdb.org/t/p/w500/wSH8ZNE8sMbvJwetK5DC87bhqd2.jpg
3593,122081,62.554173,"Jan, 2013",1hr 34min,Spring Breakers,5.0,1551,Harmony Korine,drama crime femalenudity sex florida drugdealer nudity femalefriendship party arthouse drug springbreak youngadult college girl rob restaurant fund spring break florida entangle weird dude criminal agenda rabbitbandiniproduction divisionfilm popfilm radarpictures museproductions mjz osalvation iconoclast little sun bring dark jamesfranco selenagomez vanessahudgen harmonykorine,https://image.tmdb.org/t/p/w500/3A1XjFB59rWwx92fM97s94RcBL3.jpg
3594,10987,9.483717,"Sep, 1995",1hr 28min,Halloween: The Curse of Michael Myers,5.0,170,Joe Chappelle,horror thriller massmurder nudity halloween attempttoescape cult psychopath escapeagent murder escape slasher doctor niece death evil michaelmyers psychiatric murderhunt halloweennight year ago michael myers terrorize town haddonfield illinois niece jamie lloyd disappear jamie kidnap bunch evil druid protect michael myers year later jamie escape give birth michael child run haddonfield dr loomis help miramaxfilm haddonfield ready celebrate halloween michael myers donaldpleasence paulrudd mariannehagan joechappelle,https://image.tmdb.org/t/p/w500/noCnM8nEI2bEDSdKHh0RKbwBwbC.jpg
3595,1391,16.890285,"Jun, 2001",1hr 46min,Y Tu Mamá También,7.3,315,Alfonso Cuarón,drama romance mexico sex beach groupsex malefriendship roadtrip comingofage teenager lgbt newmexicancinema mexico teenage boy attractive old woman embark road trip learn thing life friendship sex bésamemuchopicture produccionesanhelo thecriterioncollection life way teach life way confuse life way life way amaze life way hurt life way heal life way inspire gaelgarcíabernal diegoluna maribelverdú alfonsocuarón,https://image.tmdb.org/t/p/w500/izw41PkE8y891yraO6fN1tCNmOG.jpg
3596,747,49.12486,"Apr, 2004",1hr 39min,Shaun of the Dead,7.5,2420,Edgar Wright,horror comedy recordcollection flower cheese pub surrey romanticcomedy zombie english tvshowinfilm cricketbat brokenbottle survivalhorror britishpub englishpub youvegotredonyou shaun live supremely uneventful life revolve girlfriend mother local pub gentle routine threaten dead return life strenuous attempt snack ordinary londoner universalpicture bigtalkproduction studiocanal film4 workingtitlefilm wt2productions dewolfemusic insidetrack2 romantic comedy zombie simonpegg nickfrost kateashfield edgarwright,https://image.tmdb.org/t/p/w500/dgXPhzNJH8HFTBjXPB177yNx6RI.jpg
3597,14745,8.309894,"Oct, 2008",1hr 22min,The Haunting of Molly Hartley,4.3,48,Mickey Liddell,drama horror teenage molly hartley move new town s haunt terrify vision dark secret past evil lurk beneath lush surface privateschool world hold right soul eve 18th birthday molly discover truth destine freestylerelease liddellentertainment past come haleybennett jakeweber chacecrawford mickeyliddell,https://image.tmdb.org/t/p/w500/XSy8BKHIa19yMAt7XyO2s9oIT5.jpg
3598,26748,5.960149,"Jun, 1996",2hr 15min,Lone Star,6.9,77,John Sayles,drama mystery romance sheriff familysecret neowestern darksecret skeleton murder predecessor find sheriff sam deed unearth longburied secret texas border town castlerockentertainment columbiapicturescorporation riodulce john sayles invite return scene crime chriscooper matthewmcconaughey elizabethpeña johnsayle,https://image.tmdb.org/t/p/w500/lBxY8znsRoqa9Dy2NCe8I6GPsRm.jpg
3599,11357,9.302349,"Oct, 1988",1hr 28min,Halloween 4: The Return of Michael Myers,5.9,209,Dwight H. Little,horror thriller sheriff scissors ambulance halloween twist knife sequel murder serialkiller maskedkiller blood niece evil michaelmyer october legend creepy maskedman michael myers come life fourth installment successful horror franchise time michael niece jamie not escape crazy uncle michael loose jamie enlist help good old dr loomis stop murderer time end michael madness dimensionfilm horror return haddonfield donaldpleasence elliecornell danielleharris dwighthlittle,https://image.tmdb.org/t/p/w500/eFSOkXF9n9hsfGv45MDsPixiOyx.jpg
3600,24913,8.190888,"Mar, 1986",1hr 29min,April Fool's Day,5.8,73,Fred Walton,horror mystery island party murder teenmovie slasher aprilfoolsday holidayhorror canuxploitation eliminationderby collegefriend group college friend gather island mansion belong heiress muffy st john celebrate final year school soon discover hidden secret past reveal soon turn dead paramountpicture hometownfilm yctm childish prank turn bloody battle survival deborahforeman thomasfwilson lloydberry fredwalton,https://image.tmdb.org/t/p/w500/yPXAgfdZAmEyFZJKjS2iAQvpQ0f.jpg
3601,13776,5.87193,"Apr, 1982",1hr 50min,Diner,6.9,83,Barry Levinson,comedy drama diner baltimoremaryland fakeaccident gamblingdebt twentysomethe 1950 set 1959 diner show young man resist adulthood seek refuge beloved diner mundane childish titillating detail life share golden moment pass man shoulder responsibility leave diner metrogoldwynmayermgm suddenly life french fry gravy girl steveguttenberg danielstern mickeyrourke barrylevinson,https://image.tmdb.org/t/p/w500/2vKIdZ6JkFIzcQeaHg3xtdvOyRO.jpg
3602,14854,8.452666,"Apr, 1983",1hr 47min,Lone Wolf McQuade,5.5,67,Steve Carver,action crime drama romance thriller western martialart kungfu texas fbi wheelchair texasranger weapon gunbattle drug fatherdaughterrelationship killingadog archetypical renegade texas ranger wage war drug kingpin automatic weapon wit martial art gun battle leave partner dead inevitably culminate martial art showdown drug lord ranger involve woman love 1818 lonewolfmcquadeassociate topkickproduction mad dog criminalthe lone wolf lawmanthe ultimate showdown chucknorris davidcarradine barbaracarrera stevecarver,https://image.tmdb.org/t/p/w500/dTUTDPilI2Ozi5GeoBRczidQTaZ.jpg
3603,50357,17.028252,"Jul, 2011",1hr 26min,Apollo 18,5.0,356,Gonzalo López-Gallego,horror thriller sciencefiction moon nasa infection barbecue moonlande hammer alien mockumentary astronaut alieninfection foundfootage officially apollo 17 man mission moon year later 1973 american astronaut send secret mission moon fund department defense actual footage astronaut capture mission nasa deny authenticity real reason ve go moon bazelevsproduction dimensionfilm bekmambetovprojectsltd s reason ve go moon ryanrobbin warrenchristie lloydowen gonzalolópezgallego,https://image.tmdb.org/t/p/w500/oW6oUKY2oiQbynwllFboYscVzct.jpg
3604,13090,19.336367,"Jan, 2008",1hr 42min,Sunshine Cleaning,6.5,255,Christine Jeffs,comedy drama suicide singleparent sistersisterrelationship cleaninglady newmexico teamwork familybusiness crimescene womandirector single mother slacker sister find unexpected way turn life offbeat dramatic comedy order raise tuition send young son private school mom start unusual business – biohazard removalcrime scene cleanup service backlotpicture overturefilms bigbeachfilm lifes messy business amyadam emilyblunt alanarkin christinejeff,https://image.tmdb.org/t/p/w500/zpS6aIqBTGLKvpFshmSuegv5JDt.jpg
3605,192141,38.006982,"Aug, 2015",1hr 43min,No Escape,6.7,777,John Erick Dowdle,action thriller hotel revolution raceagainsttime engineer coup survival rebellion execution american family americanabroad usembassy foreign new overseas home american family soon find catch middle coup frantically look safe escape environment foreigner immediately execute boldfilm livingfilm brothersdowdleproduction rescue refuge owenwilson lakebell piercebrosnan johnerickdowdle,https://image.tmdb.org/t/p/w500/6WLnzTG4Hz3lFvfZGSsyB8NFGgM.jpg
3606,16441,6.377523,"Aug, 1982",1hr 58min,The Beastmaster,6.0,97,Don Coscarelli,action fantasy swordfight animal dar son king hunt priest birth grow family grown man new father murder savage discover ability communicate animal lead quest revenge father killers antaresproduzionecinematografica metrogoldwynmayermgm bear courage eagle strength black tiger power god marcsinger tanyarobert riptorn doncoscarelli,https://image.tmdb.org/t/p/w500/vVW1SEyQTKOZeGJ1WyMLwAKWGOU.jpg
3607,29996,0.835617,"Dec, 1959",2hr 19min,Solomon and Sheba,5.4,8,King Vidor,drama history romance war israel egypt religionandsupernatural epic rule king david israel united prosperous surround enemy include egypt ally age king david favor young son solomon successor david   eld son prince adonijah warrior declare king david learn publicly announce solomon successor adonijah joab general withdraw rage israel prosper king solomon wise benevolent rule see threat tyrannical monarch region pharaoh egypt agree cede red sea port queen sheba plot undermine solomon rule sheba seduce solomon introduce sheban pagan worship jerusalem prince adonijah banish conspire pharaoh give army defeat solomon film highly fictionalize dramatization event depict bible   king chapter 10 second chronicle chapter 9 edwardsmallproduction 3000 yearsanything like yulbrynner ginalollobrigida georgesanders kingvidor,https://image.tmdb.org/t/p/w500/sQPLRT014vOADFyvh54TpXFyBPZ.jpg
3608,351819,14.947588,"Jan, 2016",1hr 32min,Fifty Shades of Black,4.3,331,Michael Tiddes,romance comedy sex black parody spoof millionaire inexperienced college student meet wealthy businessman sexual practice strain relationship openroadfilmsii way shady gray marlonwayan kalihawk fredwillard michaeltidde,https://image.tmdb.org/t/p/w500/fYRiZ3vJuuCYb9H7HXfpjKO9Jd6.jpg
3609,14834,5.1299,"Jan, 2009",1hr 39min,Not Easily Broken,6.3,9,Bill Duke,drama romance car accident shift affection test bond married couple   morrischestnut tarajiphenson maevequinlan billduke,https://image.tmdb.org/t/p/w500/8gmdToawg8gaSe9yWZjQ10v7noL.jpg
3610,22649,1.199451,"Dec, 1932",1hr 29min,A Farewell to Arms,6.2,28,Frank Borzage,drama romance war italy nurse loveletter officer priest escape hospital bestfriend precode airraid ambulancedriver battleoftheisonzo airattack british nurse catherine barkley helen hayes american lieutenant frederic henry gary cooper fall love world war italy eventually separate frederic transfer tremendous challenge difficult decision face war rage academy award winner good cinematography good sound recording nominate good picture good art direction paramountpicture woman love understand helenhaye garycooper adolphemenjou frankborzage,https://image.tmdb.org/t/p/w500/eNmPByGZJqlp60nCZRhsAlVAb3F.jpg
3611,378200,3.810827,"Mar, 2016",1hr 36min,The Perfect Match,5.2,42,Bille Woodruff,comedy romance bet match playboy fearofcommitment bestfriend terrence j star charlie playboy s convince relationship dead good friend donald faison robert c riley bet stick woman month s bind attach charlie deny cross path beautiful mysterious eva play singeractress cassie agree casual affair eventually charlie question actually want lionsgate jorvaentertainmentproduction ts everyone look terrencejenkin paulapatton kalihawk billewoodruff,https://image.tmdb.org/t/p/w500/sAiF9gKhb3gPbnp9g5nNhrfTqpL.jpg
3612,20455,3.7387,"Mar, 2000",1hr 22min,Digimon: The Movie,6.2,72,Mamoru Hosoda,fantasy animation sciencefiction family videogame monster lossofenergy egg computer goodvsevil internet basedonvideogame giantegg animaltrainer superherokids anime story focus tai kari kamiya year adventure digital world show encounter digimon happen child tai kari wake morning find digiegg come computer night egg soon hatch reveal botamon digimon evolve koromon agumon friend tai series koromon kari remember go unintentionally destroy good neighborhood kari ride second digiegg appear sky reveal evil digimon parrotmon agumon digivolve greymon not strong beat parrotmon knock tai grabs karis whistle wake greymon defeat parrotmon disappear sabanentertainment toei   larajillmiller joshuaseth bobpapenbrook mamoruhosoda,https://image.tmdb.org/t/p/w500/tiH1muonzAWzlLjPhjAcAYVAjzm.jpg
3613,13193,9.85123,"Jan, 2004",1hr 32min,Saved!,6.3,147,Brian Dannelly,comedy drama christianity gay comingout independentfilm comingofage lgbtchild teenage mary cumming bear life enter senior year american eagle christian high school near baltimore fundamentalist christian friend hilary faye veronica form girl group call christian jewel perfect — mary perfect christian boyfriend dean tell swim underwater think s gay   jenamalone mandymoore macaulayculkin briandannelly,https://image.tmdb.org/t/p/w500/nmf2tFTcRJZVEQ9e3mgLH5gAQYs.jpg
3614,11042,3.03091,"May, 2003",1hr 39min,The Barbarian Invasions,6.7,77,Denys Arcand,comedy crime drama fathersonrelationship socialism yuppie professor dyinganddeath cancer money university illness die familyconflict friend belate sequel decline american empire 50something montreal college professor remy learn die liver cancer decide amend meet friend family die try peace exwife louise ask estranged son sebastian successful businessman live london come home sebastian make impossible happen contact disrupt entire canadian system way possible help father fight terminal illness bitter end try reunite friend pierre alain dominique diane claude old friend pass pyramideproductions cinémaginaireinc téléfilmcanada theharoldgreenbergfund astralfilms canal sociétéradiocanada sociétédedéveloppementdesentreprisesculturellessodec centrenationaldelacinématographiecnc provocative new comedy sex friendship thing invade life rémygirard stéphanerousseau mariejoséecroze denysarcand,https://image.tmdb.org/t/p/w500/ekmFbyMgm3SPklSlDUW1wZ33yMP.jpg
3615,10786,3.199904,"Mar, 1976",1hr 46min,Robin and Marian,6.6,50,Richard Lester,action adventure drama romance england crusade robinhood kingrichard robin hood famed tale good deed end find sequel take place year robin merry man best sheriff nottingham follow richard lionhearte crusade robin sean connery return sherwood forest find thing drastically change audrey hepburn play stalwart marian … s join nunnery columbiapicturescorporation rastarpicture love great adventure seanconnery audreyhepburn robertshaw richardlester,https://image.tmdb.org/t/p/w500/EEZzvjpUUU9JU8hGgMOuVLgYjW.jpg
3616,12484,2.739307,"Apr, 2001",1hr 30min,The Forsaken,4.9,47,J.S. Cardone,action adventure horror thriller vampire fullmoon poster hitchhiker homoeroticism newspaperheadline vampireslayer switchblade guninmouth filmcanister playingchicken bloodsucke trafficviolation virus young man race time search cure infect virus eventually turn bloodsucke vampire screengem sonypicturesentertainment egmontfilm columbiatristarhomeentertainment night appetite kerrsmith brendanfehr izabellamiko jscardone,https://image.tmdb.org/t/p/w500/4RN5EKSHawgUMoPzjzyyXCXckYk.jpg
3617,17339,5.348446,"Nov, 1978",1hr 58min,Force 10 from Navarone,6.4,91,Guy Hamilton,action adventure war thriller gun traitor nazi bridge major colonel blood sergeant battle partisan woman taskforce keithmallory mallory miller survivor navarone send mission unit call force 10 lead colonel barnsby force 10 mission boy know columbiapicturescorporation   harrisonford robertshaw barbarabach guyhamilton,https://image.tmdb.org/t/p/w500/3bFRwivCZuXx7fHWt4SpYaiHkNL.jpg
3618,11959,4.070044,"Jul, 1989",1hr 37min,UHF,6.7,89,Jay Levey,comedy loser tvstation gameshow tvstar musicvideo satire cultfilm indianajonesspoofscene musicspoof eccentric new manager uhf television channel try save station financial ruin odd array programming orionpicture cinecorp lot tv station forget quality mean channel 62 know mean weirdalyankovic victoriajackson michaelrichards jaylevey,https://image.tmdb.org/t/p/w500/wxx5YQLKVH1WMSRXQAUnC76r4iY.jpg
3619,9900,9.974681,"Jan, 2006",1hr 34min,Grandma's Boy,6.6,220,Nicholaus Goossen,comedy videogame grandmothergrandsonrelationship manchild stoner gametester s 35 alex act like s 13 spend day world old video game tester evening develop big xbox game gets kick apartment force grandmother twentiethcenturyfoxfilmcorporation happymadisonproduction movie prove old come age lindacardellini allencovert peterdante nicholausgoossen,https://image.tmdb.org/t/p/w500/fSRdHBtisU0zhks4OjKezI3jnt7.jpg
3620,14662,6.308298,"Aug, 1998",1hr 31min,Slums of Beverly Hills,6.5,44,Tamara Jenkins,comedy drama sex independentfilm move beverlyhill womandirector nursingschool nomad 1976 lowermiddleclass teenager struggle cope live neurotic family nomad outskirt beverly hill foxsearchlightpicture grow hard natashalyonne alanarkin marisatomei tamarajenkin,https://image.tmdb.org/t/p/w500/bTY6I0Mju4vTRHGoTZrNtxtAlAO.jpg
3621,335,49.333137,"Dec, 1968",2hr 55min,Once Upon a Time in the West,8.1,1128,Sergio Leone,western showdown bounty bountyhunter lossofbrother sadness blackmail harmonica antihero auction dyinganddeath peasant insanity spaghettiwestern classic western masterpiece epic film widow land life danger railroad get close close take mysterious harmonica player join force desperado protect woman land paramountpicture rafrancinematografica finanziasanmarco man life love kill henryfonda claudiacardinale jasonrobard sergioleone,https://image.tmdb.org/t/p/w500/qbYgqOczabWNn2XKwgMtVrntD6P.jpg
3622,15745,4.149628,"Jul, 2001",1hr 34min,Made,6.3,55,Jon Favreau,action comedy thriller aspire boxer lifelong friend involve moneylaundere scheme lowlevel organize crime group artisanentertainment welcome disorganized crime vincevaughn jonfavreau seancomb jonfavreau,https://image.tmdb.org/t/p/w500/4HC6ieptXO2gjqbSEsfkOwsGubN.jpg
3623,17431,46.114184,"Jun, 2009",1hr 37min,Moon,7.6,1794,Duncan Jones,sciencefiction drama moon artificialintelligence clone isolation future dystopia space cloning moonbase week leave year contract sam bell get anxious finally return earth occupant moonbase manufacturing facility computer assistant gerty accident waken find libertyfilmsuk lunarindustrie xingufilm limelightfund place d expect find samrockwell kevinspacey dominiquemcelligott duncanjone,https://image.tmdb.org/t/p/w500/35IU0Mq0zFsN1mYwDGts5mKc77n.jpg
3624,21014,3.562563,"May, 2006",1hr 30min,Keeping Up with the Steins,5.2,18,Scott Marshall,comedy barmitvah party independentfilm hilarity break loose heartwarming comingofage comedy generation fiedler collide crazy family reunion prepare big bar mitzvah block begin alike d originally think 13yearold boy use upcoming bar mitzvah reconcile strained relationship father grandfather darylsabara jamigertz jeremypiven scottmarshall,https://image.tmdb.org/t/p/w500/bYp81rOQZEoFfDMX6xqRU1x3R7M.jpg
3625,78394,4.498368,"May, 2010",0hr 41min,Sea Rex 3D: Journey to a Prehistoric World,5.9,11,Ronan Chapalain,documentary prehistoric dinosaur imax underwaterscene 3d short power imax 3d experience wondrous adventure dinosaur age join julie imaginative young woman unique voyage time space explore amazing underwater universe inhabit largerthanlife creature rule sea dinosaur conquer earth science come alive entertaining manner ready facetoface encounter trex sea n3dlandproductions mantellobrothersproduction trex sea come alive guillaumedenaiffe norbertferrer chloeholling ronanchapalain,https://image.tmdb.org/t/p/w500/au49zJtESBEz4zAOsXTv5xLWOHS.jpg
3626,10217,7.673124,"May, 1997",1hr 52min,The Sweet Hereafter,6.8,103,Atom Egoyan,drama canada suffer village paralysis independentfilm lawyer schoolbus vehicularaccident small mountain community canada devastate school bus accident leave dozen child dead bigcity lawyer arrive help survivor victim family prepare classaction suit effort push townspeople apart time teenage survivor accident reckon loss innocence bring different kind damage finelinefeature alliancecommunication thing simple truth ianholm caerthanbank sarahpolley atomegoyan,https://image.tmdb.org/t/p/w500/gJy7LMq4b5qO5fsSUSoBgm24BHf.jpg
3627,46332,4.992475,"May, 2010",2hr 0min,Of Gods and Men,6.5,91,Xavier Beauvois,drama history monk sunrise medicine hostage evacuation koran protection french community peace faith basedontruestory religion terrorism french drama base 1996 kidnapping killing seven monk algeria group trappist monk reside monastery tibhirine algeria live harmony largely muslim population bloody conflict algerias army muslim jihadi insurgent disrupt peace force consider flee monastery desert villager minister face deadly violence monk wrestle faith conviction eventually decide stay help neighbour army insurgent bay whynotproduction armadafilm francetélévision cinémage4 cofinova6 soficinéma6 face terror great weapon faith lambertwilson michaellonsdale olivierrabourdin xavierbeauvois,https://image.tmdb.org/t/p/w500/fgrC0w62MCc7Fn77l5RVY0WKv0t.jpg
3628,13996,6.174435,"Aug, 2008",1hr 50min,Bottle Shock,6.6,60,Randall Miller,comedy drama winegarden wine winzer parisbase wine expert steven spurri head california search cheap wine use blind taste test french capital stumble napa valley stuckup englishman shock discover winery turn topnotch chardonnay determine set get booze paris zininsafilmproduction intellectualpropertiesworldwide base true story love victory fermentation alanrickman chrispine billpullman randallmiller,https://image.tmdb.org/t/p/w500/DMc4eRfU0RA2SX2oGR3YllEhH7.jpg
